Date,WRIMS_C1_Flow,Riverware_Klamath_Outflow,WRIMS_C15_Flow,Riverware_Keno_Outflow,WRIMS_cum_ag_UKL_SS_Delivery,Riverware_cum_ag_UKL_SS_Delivery,WRIMS_Supply,Riverware_Project_Supply_Accounting,WRIMS_OPS_Index,Riverware_OPS_Index,WRIMS_Shadow_Elev,Riverware_Shadow_Elev,WRIMS_UKL_Pool_Elevation,Riverware_UKL_Pool_Elevation,WRIMS_FFA,Riverware_FFA,WRIMS_UKL_PRJ_CREDIT,Riverware_DPSA
04Jan2016,914,1016.485239,1077,817.7818138,0,0,272204.1906,149027.6544,0.50,0.630713487,4140.00,4142.414646,4139.81,4142.491092,10066.40,61331.98316,0.00,5565.723101
05Jan2016,906,996.5885643,1075,824.0415548,0,0,272204.1906,149027.6544,0.50,0.632140524,4140.00,4142.426427,4139.82,4142.503819,10429.05,63125.77413,0.00,5551.33788
06Jan2016,884,1026.743681,1059,845.4708646,0,0,272204.1906,149027.6544,0.50,0.634764989,4140.00,4142.436281,4139.84,4142.514562,10787.38,65024.98701,0.00,5536.995101
07Jan2016,894,993.8341584,1064,833.6544282,0,0,272204.1906,149027.6544,0.50,0.63602301,4140.00,4142.445549,4139.85,4142.524667,11141.71,67018.72581,0.00,5522.720238
08Jan2016,883,1033.325183,1065,838.7358398,0,0,272204.1906,149027.6544,0.49,0.63661511,4140.00,4142.454286,4139.87,4142.534241,11492.15,69122.46053,0.00,5508.5818
09Jan2016,879,992.3972321,1064,837.3973503,0,0,272204.1906,149027.6544,0.48,0.634287044,4140.00,4142.463206,4139.89,4142.544023,11829.27,71319.35315,0.00,5494.5074
10Jan2016,859,1042.320499,1064,852.1296235,0,0,272204.1906,149027.6544,0.48,0.632648981,4140.00,4142.472242,4139.92,4142.553936,12155.24,73627.4782,0.00,5480.636528
11Jan2016,866,978.8836666,1095,840.6921077,0,0,272204.1906,149027.6544,0.47,0.630242955,4140.00,4142.483115,4139.96,4142.565699,12470.04,76011.76129,0.00,5466.951755
12Jan2016,844,1043.166834,1105,857.1488122,0,0,272204.1906,149027.6544,0.47,0.627590871,4140.00,4142.491685,4139.99,4142.575203,12774.41,78532.00265,0.00,5453.522327
13Jan2016,841,1004.267338,1123,856.9600932,0,0,272204.1906,149027.6544,0.46,0.622627654,4140.00,4142.500087,4140.02,4142.584582,13067.81,81129.55748,0.00,5440.270661
14Jan2016,810,1067.822506,1118,883.9489414,0,0,272204.1906,149027.6544,0.46,0.618998277,4140.00,4142.507856,4140.06,4142.593363,13355.64,83872.87361,0.00,5427.199081
15Jan2016,826,991.4534251,1113,861.4215896,0,0,272204.1906,149027.6544,0.45,0.614180676,4140.00,4142.517473,4140.10,4142.604063,13635.48,86678.88967,0.00,5414.197744
16Jan2016,801,1060.345805,1248,882.2630256,0,0,272204.1906,149027.6544,0.45,0.608279812,4140.00,4142.529267,4140.14,4142.616947,13906.19,89657.85052,0.00,5401.352943
17Jan2016,842,977.6168989,1664,840.5604074,0,0,272204.1906,149027.6544,0.45,0.604142028,4140.00,4142.545433,4140.18,4142.634161,14170.19,92722.59261,0.00,5388.671217
18Jan2016,764,1081.469115,2331,919.2433106,0,0,272204.1906,149027.6544,0.46,0.601174328,4140.00,4142.565108,4140.23,4142.654875,14435.44,95948.98996,0.00,5376.134919
19Jan2016,764,1091.449574,2566,922.5150135,0,0,272204.1906,149027.6544,0.46,0.599247892,4140.00,4142.587403,4140.27,4142.678195,14706.59,99184.46423,0.00,5363.61874
20Jan2016,764,1069.111971,2377,928.9892221,0,0,272204.1906,149027.6544,0.47,0.597111518,4140.00,4142.6125,4140.31,4142.704313,14988.28,102662.9949,0.00,5351.020855
21Jan2016,748,1090.919001,2108,952.186989,0,0,272204.1906,149027.6544,0.48,0.59791484,4140.00,4142.637399,4140.35,4142.730246,15285.84,106267.3939,0.00,5338.309365
22Jan2016,709,1190.893667,1853,997.4082688,0,0,272204.1906,149027.6544,0.48,0.598814009,4140.00,4142.659616,4140.40,4142.753479,15598.15,109997.7946,0.00,5325.378328
23Jan2016,741,1156.111627,1917,972.6575913,0,0,272204.1906,149027.6544,0.49,0.599827555,4140.00,4142.685092,4140.44,4142.779951,15925.84,113765.1384,0.00,5312.304958
24Jan2016,726,1169.236773,2041,993.040358,0,0,272204.1906,149027.6544,0.50,0.600732477,4140.00,4142.715097,4140.50,4142.810945,16268.55,117748.0084,0.00,5299.016405
25Jan2016,690,1235.66564,1945,1035.463042,0,0,272204.1906,149027.6544,0.50,0.603916297,4140.00,4142.746018,4140.54,4142.842808,16624.07,121856.9561,0.00,5285.584577
26Jan2016,757,1139.313221,1930,976.0003313,0,0,272204.1906,149027.6544,0.51,0.607615897,4140.00,4142.779327,4140.58,4142.877027,16990.19,126009.5547,0.00,5271.957257
27Jan2016,776,1170.176217,1866,963.9055842,0,0,272204.1906,149027.6544,0.52,0.612688237,4140.00,4142.812783,4140.63,4142.911371,17369.96,130366.3718,0.00,5258.219414
28Jan2016,775,1180.144587,1598,972.1736162,0,0,272204.1906,149027.6544,0.52,0.616469665,4140.00,4142.843682,4140.67,4142.943137,17760.32,134843.5027,0.00,5244.34975
29Jan2016,771,1140.214398,1625,981.5574524,0,0,272204.1906,149027.6544,0.53,0.621130299,4140.00,4142.875222,4140.71,4142.975507,18163.30,139425.4442,0.00,5230.370937
30Jan2016,814,1123.404069,2034,943.7454438,0,0,272204.1906,149027.6544,0.53,0.625798739,4140.00,4142.911358,4140.75,4143.012398,18575.91,144135.2187,0.00,5216.201392
31Jan2016,783,1150.705881,2348,978.81931,0,0,272204.1906,149027.6544,0.53,0.630913363,4140.00,4142.950019,4140.78,4143.051715,18996.21,148956.0204,0.00,5201.930955
01Feb2016,579,1284.071273,2261,1070.323435,0,0,272204.1906,149027.6544,0.54,0.635180596,4140.00,4142.986802,4140.82,4143.089491,19421.13,153883.3854,0.00,5187.641668
02Feb2016,642,1234.632866,2000,1016.340014,0,0,272204.1906,149027.6544,0.55,0.640485898,4140.00,4143.017414,4140.85,4143.121093,19853.39,158772.1276,347.91,5173.289251
03Feb2016,658,1175.107513,1705,1004.750084,0,0,272204.1906,149027.6544,0.55,0.647027796,4140.00,4143.047185,4140.87,4143.151855,20300.02,163972.1412,701.26,5158.854717
04Feb2016,542,1157.42405,1597,1033.700421,0,0,272204.1906,149027.6544,0.56,0.652627534,4140.00,4143.074302,4140.90,4143.179893,20759.50,169298.1059,1060.12,5144.287302
05Feb2016,460,993.4247831,1580,993.5664496,0,0,272204.1906,149027.6544,0.56,0.657390608,4140.00,4143.105209,4140.93,4143.211625,21229.07,174688.552,1424.45,5129.864615
06Feb2016,473,930.4458241,1435,984.0458241,0,0,272204.1906,149027.6544,0.57,0.662301398,4140.00,4143.135258,4140.96,4143.24248,21705.36,180242.4987,1791.95,5121.519981
07Feb2016,472,988.9173566,1352,989.0840218,0,0,272204.1906,149027.6544,0.57,0.667329026,4140.00,4143.160508,4140.98,4143.268552,22186.44,185897.5128,2159.45,5121.519981
08Feb2016,506,915.5939942,1388,958.1273329,0,0,272204.1906,149027.6544,0.57,0.670561984,4140.00,4143.185991,4141.01,4143.294785,22672.42,191633.7144,2526.95,5121.519981
09Feb2016,495,969.833584,1405,970.0419185,0,0,272204.1906,149027.6544,0.57,0.674157671,4141.00,4143.208066,4141.04,4143.317517,23165.13,197463.3279,2894.45,5121.519981
10Feb2016,491,973.8648824,1368,976.5357178,0,0,272204.1906,149027.6544,0.58,0.676720009,4141.00,4143.227861,4141.05,4143.337932,23661.75,203345.0873,3261.95,5121.519981
11Feb2016,498,921.3560252,1370,969.7560284,0,0,272204.1906,149027.6544,0.58,0.678163576,4141.00,4143.246917,4141.08,4143.357581,24160.96,209311.5595,3629.45,5121.519981
12Feb2016,506,918.62949,1345,960.9794928,0,0,272204.1906,149027.6544,0.58,0.680034564,4141.00,4143.266077,4141.10,4143.377286,24660.07,215351.0336,3996.95,5121.519981
13Feb2016,523,944.5365629,1328,945.0407296,0,0,272204.1906,149027.6544,0.58,0.68068463,4141.00,4143.284818,4141.15,4143.396555,25157.87,221451.0631,4364.45,5121.519981
14Feb2016,528,904.1320705,1383,942.4487397,0,0,272204.1906,149027.6544,0.58,0.682073974,4141.00,4143.301466,4141.19,4143.413692,25657.19,227609.9258,4731.95,5121.519981
15Feb2016,510,961.7350734,1424,961.7350734,0,0,272204.1906,149027.6544,0.57,0.681770948,4141.00,4143.315975,4141.24,4143.428691,26156.10,233824.0256,5099.45,5121.519981
16Feb2016,513,958.9921843,1467,958.9921843,0,0,272204.1906,149027.6544,0.57,0.681109908,4141.00,4143.332796,4141.27,4143.44604,26653.53,240056.0756,5466.95,5121.519981
17Feb2016,512,927.9943689,1568,959.252707,0,0,272204.1906,149027.6544,0.56,0.68058471,4141.00,4143.353928,4141.31,4143.467703,27143.42,246384.5207,5834.45,5121.519981
18Feb2016,502,968.3731091,1756,968.3731091,0,0,272204.1906,149027.6544,0.56,0.678876152,4141.00,4143.357491,4141.34,4143.471891,27622.88,252772.6709,6201.95,5121.519981
19Feb2016,515,919.8095715,1921,953.0845737,0,0,272204.1906,149027.6544,0.55,0.675232768,4141.00,4143.375247,4141.37,4143.490328,28092.84,259207.1294,6569.45,5121.519981
20Feb2016,516,949.7973998,2001,950.8057332,0,0,272204.1906,149027.6544,0.55,0.672663464,4141.00,4143.395253,4141.41,4143.511069,28550.25,265733.5554,6936.95,5121.519981
21Feb2016,503,924.506023,1925,962.3185255,0,0,272204.1906,149027.6544,0.54,0.669865202,4141.00,4143.432406,4141.44,4143.548947,28994.92,272340.3093,7304.45,5121.519981
22Feb2016,519,889.0195297,1745,946.4945335,0,0,272204.1906,149027.6544,0.54,0.669472652,4141.00,4143.467768,4141.46,4143.58509,29429.16,279034.1281,7671.95,5121.519981
23Feb2016,478,945.3391879,1631,993.3433569,0,0,272204.1906,149027.6544,0.53,0.668123421,4141.00,4143.500014,4141.48,4143.618136,29857.39,285816.1242,8039.45,5121.519981
24Feb2016,513,918.6185773,1527,963.2352433,0,0,272204.1906,149027.6544,0.53,0.666995414,4141.00,4143.529488,4141.50,4143.648436,30284.94,292689.5498,8406.95,5121.519981
25Feb2016,523,956.1644374,1483,957.4144393,0,0,272204.1906,149027.6544,0.53,0.664211246,4141.00,4143.55558,4141.53,4143.675446,30710.91,299657.1168,8774.45,5121.519981
26Feb2016,511,923.5097393,1419,972.1597389,0,0,272204.1906,149027.6544,0.53,0.660885288,4141.00,4143.58014,4141.55,4143.700996,31134.40,306724.9821,9141.95,5121.519981
27Feb2016,511,938.2012165,1365,981.2137158,0,0,272204.1906,149027.6544,0.52,0.656774252,4141.00,4143.601017,4141.56,4143.72292,31555.39,313900.0704,9509.45,5121.519981
28Feb2016,539,923.5659215,1391,959.3617572,0,0,272204.1906,149027.6544,0.52,0.6518662,4141.00,4143.624118,4141.52,4143.747152,32004.39,321190.2901,9876.95,5121.519981
29Feb2016,573,864.277023,1422,933.3478609,0,0,272204.1906,149027.6544,0.52,0.647408559,4141.00,4143.646928,4141.53,4143.771185,32481.01,328604.1603,10244.45,5121.519981
01Mar2016,582,1439.216993,1463,1581.929493,40,40.27081002,200703.9921,192728.3995,0.51,0.643139842,4141.00,4143.654015,4141.54,4143.783044,32986.16,336148.6203,10611.95,5121.519981
02Mar2016,859,1139.216993,1737,1269.662831,80,80.54161932,200703.9921,192728.3995,0.51,0.6365998,4141.00,4143.655098,4141.56,4143.794865,33551.17,343308.0043,10979.45,5121.519981
03Mar2016,923,1372.941054,1739,1493.328554,120,120.8124305,200703.9921,192728.3995,0.50,0.628523789,4141.00,4143.672745,4141.59,4143.806143,33551.17,351792.8582,11344.36,5120.477535
04Mar2016,980,1072.941054,1848,1177.691052,160,161.083241,200703.9921,192728.3995,0.50,0.623621886,4141.00,4143.685133,4141.62,4143.828972,33551.17,360046.7429,11709.18,5740.292675
05Mar2016,956,1362.428737,1968,1446.466239,200,201.3540507,200703.9921,192728.3995,0.50,0.618306816,4141.00,4143.704589,4141.66,4143.842598,33551.17,368398.8155,12073.92,5739.25023
06Mar2016,977,1422.046246,2205,1463.905017,350,355.2671124,200703.9921,192728.3995,0.49,0.614442944,4141.00,4143.700045,4141.71,4143.843053,33551.17,376358.3465,12438.56,6314.784587
07Mar2016,4812,1272.046246,6330,1333.375854,500,509.1801765,200703.9921,192728.3995,0.49,0.605947365,4141.00,4143.728391,4141.77,4143.871671,33551.17,384577.638,12795.02,6313.619838
08Mar2016,2966,1267.639059,4681,1403.035344,651,662.592531,200703.9921,192728.3995,0.48,0.603223387,4141.00,4143.773248,4141.84,4143.914704,26013.98,392730.5388,13151.15,6309.169009
09Mar2016,2374,1117.639059,3987,1244.96868,801,816.0048781,200703.9921,192728.3995,0.48,0.603389369,4141.00,4143.805497,4141.91,4143.951383,22071.23,400817.0491,13506.95,6537.666185
10Mar2016,2054,1285.625406,3740,1408.759182,951,969.7395626,200703.9921,192728.3995,0.48,0.600838314,4141.00,4143.839971,4141.97,4143.982095,19316.03,408837.1687,13862.42,6532.79994
11Mar2016,1702,1311.209261,3586,1455.21527,1099,1123.058252,200703.9921,192728.3995,0.48,0.599100764,4141.00,4143.874292,4142.03,4144.019712,17146.58,416790.8978,14217.57,6946.437758
12Mar2016,1396,1316.823801,3279,1462.146482,1246,1276.765361,200703.9921,192728.3995,0.48,0.597710818,4141.00,4143.910636,4142.08,4144.055209,15563.50,424678.2362,14572.61,6941.393919
13Mar2016,1078,1364.742609,3170,1480.602785,1394,1429.910492,200703.9921,192728.3995,0.48,0.596944363,4141.00,4143.946067,4142.13,4144.08987,14574.32,432499.184,14927.32,6936.367349
14Mar2016,985,1064.742609,3290,1196.73194,1542,1583.063912,200703.9921,192728.3995,0.48,0.595220719,4141.00,4143.986234,4142.17,4144.133578,14181.21,440253.7413,15281.72,6931.020071
15Mar2016,849,1497.107943,2458,1602.830622,1689,1736.316474,200703.9921,192728.3995,0.48,0.595527757,4141.00,4144.041605,4142.23,4144.183759,14092.14,447941.9079,15635.79,6925.696077
16Mar2016,908,1197.107943,2351,1307.95562,1814,1862.436807,200703.9921,192728.3995,0.49,0.598603116,4141.00,4144.094943,4142.27,4144.247875,13961.66,455115.7635,15989.53,7595.568104
17Mar2016,934,1508.500212,3366,1591.277048,1940,1988.77832,200703.9921,192728.3995,0.49,0.601037179,4142.00,4144.159271,4142.32,4144.306338,13831.18,462671.1489,16345.10,7590.248062
18Mar2016,1088,1208.500212,3090,1280.914544,2065,2115.11983,200703.9921,192728.3995,0.51,0.606241764,4142.00,4144.208371,4142.36,4144.365109,13700.69,469887.1839,16700.39,8217.449714
19Mar2016,1125,1448.656015,2554,1533.953684,2190,2241.461345,200703.9921,192728.3995,0.52,0.609939002,4142.00,4144.264542,4142.39,4144.416119,13570.21,477309.7882,17055.41,8212.659296
20Mar2016,1115,1541.16198,2453,1613.163811,2315,2367.631284,200703.9921,192728.3995,0.53,0.614922616,4142.00,4144.303568,4142.42,4144.460019,13439.73,484458.106,17410.15,8793.946512
21Mar2016,1079,1597.674545,2644,1684.540002,2388,2459.683378,200703.9921,192728.3995,0.54,0.618314108,4142.00,4144.340913,4142.46,4144.496611,13309.25,491747.9291,17764.61,8788.779921
22Mar2016,1214,1297.674545,3107,1444.419174,2462,2551.735472,200703.9921,192728.3995,0.55,0.622473109,4142.00,4144.379453,4142.49,4144.538217,13178.76,498971.3615,18124.32,8783.623231
23Mar2016,1295,1518.206905,2889,1664.447367,2535,2643.787568,200703.9921,192728.3995,0.56,0.628056858,4142.00,4144.43174,4142.50,4144.585867,13048.28,506128.4034,18483.87,8779.606301
24Mar2016,1352,1579.231405,2479,1721.3802,2608,2735.839665,200703.9921,192728.3995,0.58,0.635920697,4142.00,4144.47095,4142.51,4144.626708,12917.80,513147.6351,18843.25,9022.823047
25Mar2016,1419,1633.172027,2574,1763.179153,2682,2827.891759,200703.9921,192728.3995,0.59,0.643178355,4142.00,4144.51207,4142.50,4144.667033,12787.31,520171.8957,19202.48,9018.810627
26Mar2016,1510,1665.143045,2659,1794.029715,2763,2940.692839,200703.9921,192728.3995,0.60,0.652044035,4142.00,4144.550275,4142.50,4144.704499,12656.83,527129.7658,19561.54,9014.799962
27Mar2016,1635,1721.003945,2716,1823.27811,2845,3053.49392,200703.9921,192728.3995,0.62,0.660552198,4142.00,4144.582099,4142.50,4144.735558,12526.35,534021.2452,19919.47,9010.68316
28Mar2016,1768,1735.175818,2815,1839.020816,2926,3166.255928,200703.9921,192728.3995,0.63,0.669316617,4142.00,4144.615828,4142.49,4144.768511,12395.87,540846.3341,20277.22,9005.640555
29Mar2016,1896,1435.175818,2908,1568.329151,3008,3279.057009,200703.9921,192728.3995,0.64,0.679541046,4142.00,4144.65336,4142.48,4144.810183,12265.38,547605.0323,20634.79,9000.600091
30Mar2016,1967,1727.428919,2876,1858.044756,3089,3391.719835,200703.9921,192728.3995,0.65,0.69105116,4142.00,4144.695017,4142.47,4144.846168,12134.90,554297.34,20992.19,8995.563572
31Mar2016,2018,1733.129444,2914,1889.366858,3173,3562.736558,200703.9921,192728.3995,0.66,0.702527032,4142.00,4144.708913,4142.46,4144.862109,12004.42,560688.7528,21349.40,9278.395789
01Apr2016,2272,1836.759629,3068,1969.109951,3284,3785.026115,320086.9992,116993.001,0.67,0.710268677,4142.00,4144.717765,4142.45,4144.872203,11873.93,567248.2792,21706.11,9475.247014
02Apr2016,2345,1974.899083,3151,2072.136443,3462,4007.315669,320086.9992,116993.001,0.68,0.719445555,4142.00,4144.723193,4142.43,4144.878854,11743.45,573741.415,21751.78,9669.498726
03Apr2016,2366,2026.771593,3006,2157.646454,3608,4229.605225,320086.9992,116993.001,0.68,0.728035204,4142.00,4144.725273,4142.42,4144.882079,11612.97,580168.1603,21790.76,9855.04287
04Apr2016,2360,2171.832485,2918,2266.320305,3718,4451.894779,320086.9992,116993.001,0.69,0.735702262,4142.00,4144.723605,4142.41,4144.881556,11482.49,586528.5149,21832.91,10040.26644
05Apr2016,2430,2223.13511,3029,2343.510801,4002,4830.471942,320086.9992,116993.001,0.69,0.744040281,4142.00,4144.72162,4142.40,4144.880715,11352.00,592822.479,21878.50,10225.17464
06Apr2016,2491,2267.704203,3073,2400.979891,4287,5209.462334,320086.9992,116993.001,0.69,0.750151948,4142.00,4144.713728,4142.39,4144.873971,11221.52,599050.0524,21907.01,10409.78252
07Apr2016,2555,2264.751916,3189,2424.21094,4571,5588.518842,320086.9992,116993.001,0.69,0.754621973,4142.00,4144.706031,4142.38,4144.867305,11091.04,605211.2353,21935.45,10581.73903
08Apr2016,2479,2342.712779,3167,2521.313473,4855,5967.608402,320086.9992,116993.001,0.69,0.758102728,4142.00,4144.695783,4142.39,4144.858096,10960.55,611306.0275,21963.82,10753.15557
09Apr2016,2461,2397.028321,2958,2540.79151,5139,6345.797141,320086.9992,116993.001,0.68,0.760262614,4142.00,4144.685234,4142.39,4144.848581,10830.07,617334.4291,21992.12,10924.06169
10Apr2016,2414,2384.041349,2911,2554.387192,5535,6790.400452,320086.9992,116993.001,0.67,0.761248011,4142.00,4144.672621,4142.40,4144.837003,10699.59,623296.4402,22020.35,11094.49589
11Apr2016,2349,2418.279851,2840,2586.955396,5936,7240.316751,320086.9992,116993.001,0.67,0.760505199,4142.00,4144.658565,4142.41,4144.823983,10569.11,629192.0606,22037.40,11264.53942
12Apr2016,2314,2498.626287,2713,2595.522663,6399,7702.133878,320086.9992,116993.001,0.66,0.759776916,4142.00,4144.64242,4142.41,4144.808819,10438.62,635021.2905,22053.84,11428.44842
13Apr2016,2234,2198.626287,2778,2331.310166,6861,8163.951003,320086.9992,116993.001,0.65,0.755672518,4142.00,4144.630791,4142.42,4144.802883,10308.14,640784.1297,22064.07,11591.35616
14Apr2016,2071,2527.716736,2706,2636.696446,7324,8625.768129,320086.9992,116993.001,0.63,0.751057707,4142.00,4144.615379,4142.41,4144.783658,10177.66,646480.5783,22074.18,11752.67385
15Apr2016,1941,2227.716736,2445,2368.740625,7719,9019.528877,320086.9992,211684.3004,0.62,0.744184194,4142.00,4144.59506,4142.41,4144.770971,10047.18,651819.9116,22084.18,12206.47043
16Apr2016,1839,2337.369731,2309,2478.060286,8115,9413.289628,320086.9992,211684.3004,0.60,0.735274087,4142.00,4144.596153,4142.41,4144.769118,9916.69,657383.579,22092.49,12366.71743
17Apr2016,1790,2037.369731,2245,2162.422784,8510,9807.050378,320086.9992,211684.3004,0.59,0.728488377,4142.00,4144.587983,4142.42,4144.769796,9786.21,662880.8558,22100.69,12816.64557
18Apr2016,1721,2357.291028,2226,2415.752408,8905,10200.81113,320086.9992,211684.3004,0.58,0.720721016,4142.00,4144.587043,4142.43,4144.764828,9655.73,668311.7421,22108.76,12997.05576
19Apr2016,1707,2057.291028,2209,2141.481579,9301,10594.57188,320086.9992,211684.3004,0.57,0.711526541,4142.00,4144.579571,4142.43,4144.765407,9525.24,673342.3259,22116.71,13508.85905
20Apr2016,1748,2117.338551,2192,2191.550177,9751,11045.85246,320086.9992,211684.3004,0.56,0.700636468,4142.00,4144.579525,4142.43,4144.762714,9394.76,678640.431,22124.53,13688.25738
21Apr2016,1763,1817.338551,2180,1895.06268,10202,11497.13305,320086.9992,211684.3004,0.55,0.690276946,4142.00,4144.572933,4142.43,4144.763969,9264.28,683872.1454,22125.46,14035.91777
22Apr2016,1736,2088.417116,2318,2163.091245,10652,11948.41364,320086.9992,211684.3004,0.54,0.678638723,4142.00,4144.566123,4142.43,4144.753106,9133.80,689037.4692,22126.26,14210.72434
23Apr2016,1703,1788.417116,2249,1895.095414,11102,12399.69423,320086.9992,211684.3004,0.53,0.666716008,4142.00,4144.552577,4142.43,4144.747488,9003.31,693805.4924,22126.90,14584.99275
24Apr2016,1676,2099.965299,2217,2122.851923,11553,12850.97482,320086.9992,211684.3004,0.52,0.653452625,4142.00,4144.553988,4142.42,4144.745008,8872.83,698838.0351,22127.41,14758.80879
25Apr2016,1618,2102.137392,2203,2125.386865,12217,13542.3395,320086.9992,211684.3004,0.52,0.644337258,4142.00,4144.550839,4142.40,4144.744835,8742.35,703450.4365,22127.77,15133.0142
26Apr2016,1577,1802.137392,2059,1845.207701,12880,14233.39014,320086.9992,211684.3004,0.51,0.633202774,4142.00,4144.550641,4142.39,4144.750475,8611.86,708350.198,22101.41,15305.80324
27Apr2016,1586,1957.20697,2049,2015.277278,13544,14924.68871,320086.9992,211684.3004,0.51,0.623215015,4142.00,4144.544945,4142.38,4144.740855,8481.38,713183.5688,22074.84,15462.62033
